"uuid","AuthorYear","Include","QuestionOrReason","BiasRating","N","StatType","StatTypeDetails","ModelDescription","StatGrouping","...11","Stat","CILow","CIHigh","SE","T-Ratio","Wald","PValue","Statistic from Largest Model","Table","ModelNumber","Finding In Abstract?","PreventativeOrRecovery","OutcomeType","OutcomeSubType","OutcomeScale","OutcomeScaleDetails","OutcomeDetails","ToInvert","DrugsIncludeMarijuana","OutcomeNotes","Outcome Measured at Baseline?","ExposureCategory","Exposure","Exposure - Additional Notes","Exposure Measured at Baseline","Summary (SI)","Notes","CountryPopulation","Design (F/U Period)","Description of Quality/Bias","Reference","SheetRowNumber","id","id_masked"
"c3329a49-71fb-48dc-96d3-0e6f57b193dc","Long et al. 2020","yes",NA,"Low/Moderate","","RR",NA,NA,"RR",NA,1.06,0.87,1.3,NA,NA,NA,">0.05",NA,"3","","no","preventative","Substance Use","Alcohol","Dichotomous","Use (Active)","Heavy Drinking",NA,NA,NA,NA,"R/S","Divine Forgiveness","Divine Forgiveness",NA,"There were no notable associations between divine forgiveness on health behaviors. To note, there was also no association for self-forgiveness on health behavior outcomes.",NA,"US Nurses 25+ from NHSII that believed in God or a higher power","Prospective cohort study (7 years)","Controlled for baseline outcomes and multiple covariates (sociodemographic factors, education, income, work schedule, childhood abuse, menopausal status, prior religious service attendance).","Long, K. N. G.; Chen, Y.; Potts, M.; Hanson, J.; VanderWeele, T. J. Spiritually Motivated Self- Forgiveness and Divine Forgiveness, and Subsequent Health and Well- Being Among Middle-Aged Female Nurses: An Outcome-Wide Longitudinal Approach. Front Psychol 2020;11():1337 .",535,"Long et al. 2020 - 535","676b07"
"016a57c7-67fd-458f-a4b3-64f00695c91a","Long et al. 2020","yes",NA,"Low/Moderate","","RR",NA,NA,"RR",NA,1.09,0.85,1.4,NA,NA,NA,">0.05",NA,"3","","no","preventative","Substance Use","Smoking","Dichotomous","Use (Active)","Current smoker",NA,NA,NA,NA,"R/S","Divine Forgiveness","Divine Forgiveness",NA,NA,NA,"US Nurses 25+ from NHSII that believed in God or a higher power","Prospective cohort study (7 years)","Controlled for baseline outcomes and multiple covariates (sociodemographic factors, education, income, work schedule, childhood abuse, menopausal status, prior religious service attendance).","Long, K. N. G.; Chen, Y.; Potts, M.; Hanson, J.; VanderWeele, T. J. Spiritually Motivated Self- Forgiveness and Divine Forgiveness, and Subsequent Health and Well- Being Among Middle-Aged Female Nurses: An Outcome-Wide Longitudinal Approach. Front Psychol 2020;11():1337 .",536,"Long et al. 2020 - 536","cd2fa3"
"26b6ae9d-588f-451f-a197-e7a5468dd8ff","Long et al. 2020","no",NA,"Low/Moderate","","RR",NA,NA,NA,NA,1,0.8,1.25,NA,NA,NA,">0.05",NA,"2","",NA,NA,"Substance Use","Alcohol","Dichotomous","Use (Active)","Heavy Drinking",NA,NA,NA,NA,NA,"Forgiveness","Forgiveness",NA,"There was no evidence that forgiveness due to spiritual beliefs was associated with health behaviors, except for one: often forgiving others was associated with slightly higher subsequent dietary quality [β=0.04 (95%CI: 0.01, 0.07, p<0. 01].",NA,"US Female nurses 43-64 from NHSII","Prospective cohort study (7 years)","Controlled for all outcome variables and multiple covariates (demographics, marital status, income, employment status, subjective social standing, night shift work, childhood abuse, number of close friends, menopausal status, prior religious service attendance).","Long, K. N. G., Worthington, E. L., Jr., VanderWeele, T. J., Chen, Y. Forgiveness of others and subsequent health and well-being in mid-life: a longitudinal study on female nurses. BMC Psychol Oct 1 2020;8(1):104.",537,"Long et al. 2020 - 537","f79384"
"f3821331-b8cf-40f9-b471-a35c8a48778e","Long et al. 2020","no",NA,"Low/Moderate","","RR",NA,NA,NA,NA,0.99,0.81,1.21,NA,NA,NA,">0.05",NA,"2","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Active)","Current smoker",NA,NA,NA,NA,NA,"Forgiveness","Forgiveness",NA,NA,NA,"US Female nurses 43-64 from NHSII","Prospective cohort study (7 years)","Controlled for all outcome variables and multiple covariates (demographics, marital status, income, employment status, subjective social standing, night shift work, childhood abuse, number of close friends, menopausal status, prior religious service attendance).","Long, K. N. G., Worthington, E. L., Jr., VanderWeele, T. J., Chen, Y. Forgiveness of others and subsequent health and well-being in mid-life: a longitudinal study on female nurses. BMC Psychol Oct 1 2020;8(1):104.",538,"Long et al. 2020 - 538","2ae25d"
"94a428b7-e67d-4265-9585-83054ed97084","Mintz et al. 2021","yes",NA,"Low/Moderate","","b",NA,"To examine longitudinal associations between T1 protective factors and adverse outcomes at T4, multigroup structural equation models were constructed for three groups: (1) LGB; (2) other or questioning sexual orientation (“other”); and (3) het- erosexual youth","RMD?",NA,-0.04,NA,NA,0.06,NA,NA,">0.05",NA,"3","Other","yes?","preventative","Substance Use","Combined","Dichotomous","Use (Active)",NA,NA,NA,"Likelihood of 6-mo future alcohol use (scale) Likelihood of 6-mo future marijuana use (scale) Likelihood of 6-mo future prescription drug use (scale)",NA,"R/S","Spirituality","Spirituality","Other","Spiritual beliefs were not significantly associated with likelihood of alcohol, marijana, or prescription drug use.",NA,"US Students 9-12 grade","Prospective cohort study (1.5 years)","Controlled for baseline outcome variables and multiple covariates (demographics, sexual orientation, family support, peer support, trusted adults, counseling access, medical access); analysis divided by population (LGB, hetero, other), only heterosexual group >1000 (inclusion criteria for review).","Mintz, S.; Valido, A.; Rivas-Koehl, M.; Kuehl, T.; Espelage, D. L.; Woolweaver, A.; Ingram, K. M. Supporting Sexual Minority Youth: Protective Factors of Adverse Health Outcomes and Implications for Public Health. J Adolesc Health Dec 2021;69(6):983-990.",539,"Mintz et al. 2021 - 539","38cbb3"
"9d4765ab-2066-4eb1-89e0-c02c2f2e2033","Mintz et al. 2021","yes",NA,"Low/Moderate","","b",NA,"To examine longitudinal associations between T1 protective factors and adverse outcomes at T4, multigroup structural equation models were constructed for three groups: (1) LGB; (2) other or questioning sexual orientation (“other”); and (3) het- erosexual youth","RMD?",NA,0.02,NA,NA,0.04,NA,NA,">0.05",NA,"3","LGB","yes?","preventative","Substance Use","Combined","Dichotomous","Use (Active)",NA,NA,NA,"Likelihood of 6-mo future alcohol use (scale) Likelihood of 6-mo future marijuana use (scale) Likelihood of 6-mo future prescription drug use (scale)",NA,"R/S","Spirituality","Spirituality","LGB",NA,NA,"US Students 9-12 grade","Prospective cohort study (1.5 years)","Controlled for baseline outcome variables and multiple covariates (demographics, sexual orientation, family support, peer support, trusted adults, counseling access, medical access); analysis divided by population (LGB, hetero, other), only heterosexual group >1000 (inclusion criteria for review).","Mintz, S.; Valido, A.; Rivas-Koehl, M.; Kuehl, T.; Espelage, D. L.; Woolweaver, A.; Ingram, K. M. Supporting Sexual Minority Youth: Protective Factors of Adverse Health Outcomes and Implications for Public Health. J Adolesc Health Dec 2021;69(6):983-990.",540,"Mintz et al. 2021 - 540","f82808"
"f91e7768-11d2-4233-9394-bc6a5b365872","Mintz et al. 2021","yes",NA,"Low/Moderate","","b",NA,"To examine longitudinal associations between T1 protective factors and adverse outcomes at T4, multigroup structural equation models were constructed for three groups: (1) LGB; (2) other or questioning sexual orientation (“other”); and (3) het- erosexual youth","RMD?",NA,0,NA,NA,0.02,NA,NA,">0.05",NA,"3","Hetero","yes?","preventative","Substance Use","Combined","Dichotomous","Use (Active)",NA,NA,NA,"Likelihood of 6-mo future alcohol use (scale) Likelihood of 6-mo future marijuana use (scale) Likelihood of 6-mo future prescription drug use (scale)",NA,"R/S","Spirituality","Spirituality","Hetero",NA,NA,"US Students 9-12 grade","Prospective cohort study (1.5 years)","Controlled for baseline outcome variables and multiple covariates (demographics, sexual orientation, family support, peer support, trusted adults, counseling access, medical access); analysis divided by population (LGB, hetero, other), only heterosexual group >1000 (inclusion criteria for review).","Mintz, S.; Valido, A.; Rivas-Koehl, M.; Kuehl, T.; Espelage, D. L.; Woolweaver, A.; Ingram, K. M. Supporting Sexual Minority Youth: Protective Factors of Adverse Health Outcomes and Implications for Public Health. J Adolesc Health Dec 2021;69(6):983-990.",541,"Mintz et al. 2021 - 541","d320b2"
"c69c6f29-b708-46f1-920e-5ddcebccbfde","Shiba et al. 2022","yes",NA,"Low/Moderate","542","OR",NA,NA,"OR",NA,0.8,0.22,2.96,NA,NA,NA,">0.05",NA,"2","","no","preventative","Substance Use","Smoking","Dichotomous",NA,"No unhealthy change in smoking",TRUE,NA,NA,NA,"RSA","Religious Service Attendance","Online religious participation during lockdown","⩾1/week (n = 542)","Frequent online religious participation (>weekly) during lockdown was associated with less unhealthy change in alcohol drinking in the past week [RR=1.08, (95% CI: 1.01, 1.15)]. Frequent and infrequent online religious participation during lockdown was not significantly associated with any other measures of healthy or unhealthy behaviors.",NA,"UK Adults 18+ from UCL COVID-19 Social Study","Prospective cohort study (5 weeks, covariates from 20 weeks)","Controlled for multiple potential confounders collected 15 weeks before baseline (socio-demographics, number of health conditions, current smoking and alcohol consumption, pre-pandemic religious service attendance, not leaving home, social relationships, personality); baseline controls measured 15 weeks before online religious participation.","Shiba, K.; Cowden, R. G.; Gonzalez, N.; Ransome, Y.; Nakagomi, A.; Chen, Y.; Lee, M. T.; VanderWeele, T. J.; Fancourt, D. Associations of online religious participation during COVID-19 lockdown with subsequent health and well-being among UK adults. Psychol Med Feb 22 2022;():1-10.",542,"Shiba et al. 2022 - 542","abcd84"
"704984ec-2238-4f4c-b950-2bc450b51801","Shiba et al. 2022","yes",NA,"Low/Moderate","542","RR",NA,NA,"RR",NA,1.08,1.01,1.15,NA,NA,NA,"<0.05",NA,"2","","no","preventative","Substance Use","Alcohol","Dichotomous",NA,"No unhealthy change in alcohol drinking",TRUE,NA,NA,NA,"RSA","Religious Service Attendance","Online religious participation during lockdown","⩾1/week (n = 542)",NA,NA,"UK Adults 18+ from UCL COVID-19 Social Study","Prospective cohort study (5 weeks, covariates from 20 weeks)","Controlled for multiple potential confounders collected 15 weeks before baseline (socio-demographics, number of health conditions, current smoking and alcohol consumption, pre-pandemic religious service attendance, not leaving home, social relationships, personality); baseline controls measured 15 weeks before online religious participation.","Shiba, K.; Cowden, R. G.; Gonzalez, N.; Ransome, Y.; Nakagomi, A.; Chen, Y.; Lee, M. T.; VanderWeele, T. J.; Fancourt, D. Associations of online religious participation during COVID-19 lockdown with subsequent health and well-being among UK adults. Psychol Med Feb 22 2022;():1-10.",543,"Shiba et al. 2022 - 543","79827d"
"6e88d4c3-f0d1-4c24-80e8-7d16169d6ad6","Hodge et al. 2021","no","outcome too specific","Moderate rating for incident 'lifetime use', Serious rating for past month and past day use","3223","OR",NA,NA,NA,NA,0.28,0.1,0.85,NA,NA,NA,"<0.05",NA,"2","Lifetime Consistent",NA,NA,"Substance Use","Cocaine","Dichotomous","Use (Active)",NA,NA,NA,NA,NA,"RSA","Religious Service Attendance","Cosistent (Childhood + Adulthood)",NA,"Compared to never-attenders, consistent attenders had lower odds of almost all measures of substance use, except lifetime cigarette smoking [OR(lifetime cocaine)=0.28, (95% CI: 0.10, 0.85), p<0.05; OR(lifetime illicit drug use)=0. 37, (95% CI: 0.15, 0.93), p<0.05; OR(lifetime marijuana use)=0.64, (95% CI: 0.46, 0.91), p<0.05; OR(past month cigarette smoking)=0.39, (95% CI: 0.26, 0.60), p<0.001; OR(past month marijuana use)=0.31, (95% CI: 0.19, 0.50), p<0.001; OR(past day marijuana use)=0.29, (95% CI: 0.15, 0.55), p<0.001].",NA,"US African-american adolescents grade 7- 12 from ADD Health","Prospective cohort study (15 years)","Lifetime use was analyzed as incidence with no clear proxy; analysis of other outcomes did not control for baseline outcomes; controlled for multiple covariates (demographics, childhood health status, number of children, education levels, parental prayer, parental health status, mother's education,family structure, household income, household size, neighborhood safety); R/S measured as a trajectory.","Hodge, D. R.; Wu, S.; Wu, Q.; Marsiglia, F. F.; Chen, W. Religious service attendance typologies and African American substance use: a longitudinal study of the protective effects among young adult men and women. Soc Psychiatry Psychiatr Epidemiol Oct 2021;56(10):1859- 1869.",544,"Hodge et al. 2021 - 544","d454a7"
"47938d9e-7ea9-4ef4-b403-8b28513bc130","Hodge et al. 2021","yes",NA,"Moderate rating for incident 'lifetime use', Serious rating for past month and past day use","3223","OR",NA,NA,"OR",NA,0.37,0.15,0.93,NA,NA,NA,"<0.05",NA,"2","Lifetime Consistent","yes?","preventative","Substance Use","Other Illicit Drug","Dichotomous","Use (Active)",NA,NA,NA,NA,NA,"RSA","Religious Service Attendance",NA,NA,NA,NA,"US African-american adolescents grade 7- 12 from ADD Health","Prospective cohort study (15 years)","Lifetime use was analyzed as incidence with no clear proxy; analysis of other outcomes did not control for baseline outcomes; controlled for multiple covariates (demographics, childhood health status, number of children, education levels, parental prayer, parental health status, mother's education,family structure, household income, household size, neighborhood safety); R/S measured as a trajectory.","Hodge, D. R.; Wu, S.; Wu, Q.; Marsiglia, F. F.; Chen, W. Religious service attendance typologies and African American substance use: a longitudinal study of the protective effects among young adult men and women. Soc Psychiatry Psychiatr Epidemiol Oct 2021;56(10):1859- 1869.",545,"Hodge et al. 2021 - 545","1ff1b9"
"394dfba0-5025-40ba-b80b-202c37a8414b","Hodge et al. 2021","yes",NA,"Moderate rating for incident 'lifetime use', Serious rating for past month and past day use","3223","OR",NA,NA,"OR",NA,0.64,0.46,0.91,NA,NA,NA,"<0.05",NA,"2","Lifetime Consistent","yes?","preventative","Substance Use","Marijuana","Dichotomous","Use (Active)",NA,NA,"?",NA,NA,"RSA","Religious Service Attendance",NA,NA,NA,NA,"US African-american adolescents grade 7- 12 from ADD Health","Prospective cohort study (15 years)","Lifetime use was analyzed as incidence with no clear proxy; analysis of other outcomes did not control for baseline outcomes; controlled for multiple covariates (demographics, childhood health status, number of children, education levels, parental prayer, parental health status, mother's education,family structure, household income, household size, neighborhood safety); R/S measured as a trajectory.","Hodge, D. R.; Wu, S.; Wu, Q.; Marsiglia, F. F.; Chen, W. Religious service attendance typologies and African American substance use: a longitudinal study of the protective effects among young adult men and women. Soc Psychiatry Psychiatr Epidemiol Oct 2021;56(10):1859- 1869.",546,"Hodge et al. 2021 - 546","285d87"
"1ee1dbe7-36a7-4f04-96fe-fbb981e68246","Hodge et al. 2021","yes",NA,"Moderate rating for incident 'lifetime use', Serious rating for past month and past day use","3223","OR",NA,NA,"OR",NA,1.06,0.7,1.6,NA,NA,NA,">0.05",NA,"2","Lifetime Consistent","yes?","preventative","Substance Use","Smoking","Dichotomous","Use (Active)",NA,NA,NA,NA,NA,"RSA","Religious Service Attendance",NA,NA,NA,NA,"US African-american adolescents grade 7- 12 from ADD Health","Prospective cohort study (15 years)","Lifetime use was analyzed as incidence with no clear proxy; analysis of other outcomes did not control for baseline outcomes; controlled for multiple covariates (demographics, childhood health status, number of children, education levels, parental prayer, parental health status, mother's education,family structure, household income, household size, neighborhood safety); R/S measured as a trajectory.","Hodge, D. R.; Wu, S.; Wu, Q.; Marsiglia, F. F.; Chen, W. Religious service attendance typologies and African American substance use: a longitudinal study of the protective effects among young adult men and women. Soc Psychiatry Psychiatr Epidemiol Oct 2021;56(10):1859- 1869.",547,"Hodge et al. 2021 - 547","25a127"
"63621dc0-c994-4171-b70c-176e9444b667","Palm et al. 2021","yes",NA,"Moderate","1858","b","Unstandardized coefficients resulting from the best fitting-cross-lagged panel mixture model",NA,"SMD",NA,-0.003,NA,NA,0.001,NA,NA,"<0.05",NA,"Fig 1","Majority - Religiousity Age 16 to Alcohol Use Age 17","yes","preventative","Substance Use","Alcohol","Dichotomous","Use (Active)",NA,NA,NA,NA,NA,"R/S","Religiousity","religiousity at 16 predicting alcohol at 17 in girls",NA,"Religiosity may predict lower alcohol use in a majority of adolescent girls but this association may not be present among all girls [Effect=-0.003, p<0.05 for the direct relationship between religiosity and alcohol use a year later, additional estimates provide indirect effect via self-control].",NA,"US Girls 13-17 from Pittsburgh Girls Study","Prospective cohort study (4 years)","R/S exposure and outcome variables analyzed as cross-lagged autoregressive associations between Religiosity, Alcohol Use, and Self Control; covariates include: self-control, age, public assistance, education, single parent- headed household, early puberty, conduct disorder, supervision involvement.","Palm, M. H.; Latendresse, S. J.; Chung, T.; Hipwell, A. E.; Sartor, C. E. Patterns of bi-directional relations across alcohol use, religiosity, and self-control in adolescent girls. Addict Behav Mar 2021;114(): 106739.",548,"Palm et al. 2021 - 548","b54199"
"ae6ca4ff-d0ea-4b1f-9560-08e39114d5cd","Palm et al. 2021","yes",NA,"Moderate","264","b","Unstandardized coefficients resulting from the best fitting-cross-lagged panel mixture model",NA,"SMD",NA,0,NA,NA,0,NA,NA,">0.05",NA,"Fig 1","Minority - Religiousity Age 16 to Alcohol Use Age 17","yes","preventative","Substance Use","Alcohol","Dichotomous","Use (Active)",NA,NA,NA,NA,NA,"R/S","Religiousity","religiousity at 16 predicting alcohol at 17 in girls",NA,NA,NA,"US Girls 13-17 from Pittsburgh Girls Study","Prospective cohort study (4 years)","R/S exposure and outcome variables analyzed as cross-lagged autoregressive associations between Religiosity, Alcohol Use, and Self Control; covariates include: self-control, age, public assistance, education, single parent- headed household, early puberty, conduct disorder, supervision involvement.","Palm, M. H.; Latendresse, S. J.; Chung, T.; Hipwell, A. E.; Sartor, C. E. Patterns of bi-directional relations across alcohol use, religiosity, and self-control in adolescent girls. Addict Behav Mar 2021;114(): 106739.",549,"Palm et al. 2021 - 549","c576a8"
"a75de516-6e15-485a-a744-c90161104ea2","Ruberstein et al. 2021","yes",NA,"Moderate","1974","RRR","relative risk ratio",NA,"RR",NA,0.87,0.74,1.02,NA,NA,NA,">0.05",NA,"Table 2","","yes","preventative","Substance Use","Alcohol","Dichotomous","Use","Incident Hazardous Drinking",NA,NA,NA,NA,"RSA","Organized Religious Activities","Frequency organized religious activities",NA,"Frequency of organized religious activities was not associated with incidence hazardous drinking. Frequency of private spiritual activities was associated with higher incidence of hazardous drinking [RRR=1.19 (95% CI: 1.04, 1.36), p<0.05], however, intrinsic religiosity was associated with fewer incidents of hazardous drinking [RRR=0.89 (95% CI: 0.82, 0.95), p<0.01].",NA,"US Veterans from National Health and Resilience in Veterans Study","Prospective cohort study (7 years)","Outcome analyzed as incidence from baseline without a proxy; controlled for multiple covariates (e.g. sociodemographic, military characteristics, trauma history, perceived social support).","Rubenstein, A.; Koenig, H. G.; Marin, D. B.; Sharma, V.; Harpaz-Rotem, I.; Pietrzak, R. H. Religion, spirituality, and risk for incident posttraumatic stress disorder, suicidal ideation, and hazardous drinking in U.S. military veterans: A 7-year, nationally representative, Prospective cohort study. J Affect Disord Dec 1 2021;295():1110-1117.",550,"Ruberstein et al. 2021 - 550","e851cd"
"1f3a7909-1a4f-4675-8f99-91fa4d2d0fd7","Ruberstein et al. 2021","yes",NA,"Moderate","1974","RRR","relative risk ratio",NA,"RR",NA,1.19,1.04,1.36,NA,NA,NA,"<0.05",NA,"Table 2","","yes","preventative","Substance Use","Alcohol","Dichotomous","Use","Incident Hazardous Drinking",NA,NA,NA,NA,"R/S","Private Spiritual Activities","Frequency of private spiritual activities",NA,NA,NA,"US Veterans from National Health and Resilience in Veterans Study","Prospective cohort study (7 years)","Outcome analyzed as incidence from baseline without a proxy; controlled for multiple covariates (e.g. sociodemographic, military characteristics, trauma history, perceived social support).","Rubenstein, A.; Koenig, H. G.; Marin, D. B.; Sharma, V.; Harpaz-Rotem, I.; Pietrzak, R. H. Religion, spirituality, and risk for incident posttraumatic stress disorder, suicidal ideation, and hazardous drinking in U.S. military veterans: A 7-year, nationally representative, Prospective cohort study. J Affect Disord Dec 1 2021;295():1110-1117.",551,"Ruberstein et al. 2021 - 551","59555c"
"44ee784a-bb95-41d9-8597-2626b3ef2ac5","Ruberstein et al. 2021","yes",NA,"Moderate","1974","RRR","relative risk ratio",NA,"RR",NA,0.89,0.82,0.95,NA,NA,NA,"<0.05",NA,"Table 2","","yes","preventative","Substance Use","Alcohol","Dichotomous","Use","Incident Hazardous Drinking",NA,NA,NA,NA,"R/S","Religiousity","Intrinsic religiosity",NA,NA,NA,"US Veterans from National Health and Resilience in Veterans Study","Prospective cohort study (7 years)","Outcome analyzed as incidence from baseline without a proxy; controlled for multiple covariates (e.g. sociodemographic, military characteristics, trauma history, perceived social support).","Rubenstein, A.; Koenig, H. G.; Marin, D. B.; Sharma, V.; Harpaz-Rotem, I.; Pietrzak, R. H. Religion, spirituality, and risk for incident posttraumatic stress disorder, suicidal ideation, and hazardous drinking in U.S. military veterans: A 7-year, nationally representative, Prospective cohort study. J Affect Disord Dec 1 2021;295():1110-1117.",552,"Ruberstein et al. 2021 - 552","a5b36b"
"3391b7f9-3f7c-48d8-81d1-85afa068f014","Bai 2021","no",NA,"Serious","10666","OR",NA,NA,NA,NA,0.689,NA,NA,0.08,NA,NA,"<0.05",NA,"2","",NA,NA,"Substance Use","Alcohol","Dichotomous","Use (Active)","Moderate",NA,NA,NA,NA,"R/S","Prayer","Prayer",NA,"In a fixed effects model, those who prayed frequently (more than 1/day) were 21% less likely to drink alcohol at moderate levels (vs. not drinking) than those who prayed less frequently [OR=0.69, p<0.001]. When looking at protestants vs catholics, the effect remained significant among Protestants [OR=0.07, p<0.001] but not among Roman Catholics. There was no significant association for heavy drinking across the whole sample or in either denominational sub-group.",NA,"US Women 50+ from the Health and Retirement Study","Prospective cohort study (4 years)","No baseline control for outcome; controlled for some potential confounders (gender, race, age, household size, household income, education, marital status, general health condition).","Bai, Zefeng. Does frequent prayer help reduce alcohol use? Heterogeneity in religious contexts and drinking styles. Mental Health, Religion & Culture 2021;().",553,"Bai 2021 - 553","e1075e"
"26cec0cd-00af-4a5c-90c4-bf4bef9402d0","Bai 2021","yes",NA,"Serious","10666","OR",NA,NA,"OR",NA,0.839,NA,NA,0.167,NA,NA,">0.05",NA,"2","","yes","preventative","Substance Use","Alcohol","Dichotomous","Use (Active)","Heavy",NA,NA,NA,NA,"R/S","Prayer","Prayer",NA,NA,NA,"US Women 50+ from the Health and Retirement Study","Prospective cohort study (4 years)","No baseline control for outcome; controlled for some potential confounders (gender, race, age, household size, household income, education, marital status, general health condition).","Bai, Zefeng. Does frequent prayer help reduce alcohol use? Heterogeneity in religious contexts and drinking styles. Mental Health, Religion & Culture 2021;().",554,"Bai 2021 - 554","73dfda"
"23188b78-c31a-467b-af36-8397eeb9abce","Terry-McElrath and O'Malley 2021","no","mediation for marijuana use; final outcome is driving","Serious","","ARR","adjusted relative risk ratios",NA,"RR",NA,NA,NA,NA,NA,NA,NA,"",NA,"","Persistant Heavy Users - R/S Low","no","preventative","Substance Use","Marijuana","Dichotomous","Use (Active)","Heavy",TRUE,NA,NA,NA,"R/S","Religiousity","Religiousity",NA,"Religiosity was not associated with driving after marijuana use or driving after 5+ drinks.",NA,"US 12th graders from Monitoring the Future study","Prospective cohort study (6 years)","This analysis used a multi-level monte carlo model and did not clearly specify how baseline outcomes were integrated into the model (or which estimates looked prospectively vs cross- sectionally); controlled for multiple covariates (demographics, living with parents, marital status, parental status, college attendance, employment, marijuana use, alcohol use, weekly miles driven); mediating factors considered (perceived risk of drinking/marijuana use, evening out per week, religiosity).","Terry-McElrath, Y. M., O'Malley, P. M. Social Role, Behavior, and Belief Changes Associated With Driving After Using Marijuana Among U.S. Young Adults, and Comparisons With Driving After 5+ Drinking. J Stud Alcohol Drugs Sep 2021;82(5): 584-594.",555,"Terry-McElrath and O'Malley 2021 - 555","f08363"
"0c25ca5a-f502-4380-afad-20af40e14dd7","Upenieks and Schafer 2020","yes",NA,"Serious","","b",NA,"Using OLS regression with robust standard errors, we regressed cumulative smoking and drinking scores on religious stability, controlling for all childhood and adulthood covariates.","RMD",NA,-0.81,NA,NA,NA,NA,NA,"<0.001",NA,"pg 495","","yes","preventative","Substance Use","Smoking","Frequency","Use (Frequency)",NA,NA,NA,NA,NA,"RSA","Religious Service Attendance",NA,NA,"Those with stably high religious attendance had lower cumulative smoking scores [β=-0.81, p<0.001] and drinking scores [β=-.026, p<0.001]. Those increasing from low/no to high religious attendance between adolescence and adulthood had lower smoking [β=-0.62, p<0.01] and drinking scores [β=-0.25, p<0.001] than stably low attenders. Those who progressed from moderate levels of attendance in adolescence to high levels by adulthood also had lower smoking [β=-0.72, p<0.001] and drinking scores [β=-0.25, p<0.001]. Those who experience a decline in religiosity had significantly higher cumulative smoking[ and drinking scores relative to the stably high attenders.",NA,"US Adolescents 14-18 from NLSY79","Prospective cohort study (21 years)","No control for baseline outcomes; controlled for multiple covariates (e.g. demographics, childhood psychosocial characteristics, adult psychosocial characteristics).","Upenieks, L.; Schafer, M. H. Religious Attendance and Physical Health in Later Life: A Life Course Approach. J Health Soc Behav Dec 2020;61(4):486-502.",556,"Upenieks and Schafer 2020 - 556","3a3486"
"f8b8c398-1fa9-4b22-b00b-1fdaa2fc5053","Upenieks and Schafer 2020","yes",NA,"Serious","","b",NA,"Using OLS regression with robust standard errors, we regressed cumulative smoking and drinking scores on religious stability, controlling for all childhood and adulthood covariates.","RMD",NA,-0.26,NA,NA,NA,NA,NA,"<0.001",NA,"pg 495","","no","preventative","Substance Use","Alcohol","Frequency","Use (Frequency)",NA,NA,NA,NA,NA,"RSA","Religious Service Attendance",NA,NA,"Those with stably high religious attendance had lower cumulative smoking scores [β=-0.81, p<0.001] and drinking scores [β=-.026, p<0.001]. Those increasing from low/no to high religious attendance between adolescence and adulthood had lower smoking [β=-0.62, p<0.01] and drinking scores [β=-0.25, p<0.001] than stably low attenders. Those who progressed from moderate levels of attendance in adolescence to high levels by adulthood also had lower smoking [β=-0.72, p<0.001] and drinking scores [β=-0.25, p<0.001]. Those who experience a decline in religiosity had significantly higher cumulative smoking[ and drinking scores relative to the stably high attenders.",NA,"US Adolescents 14-18 from NLSY79","Prospective cohort study (21 years)","No control for baseline outcomes; controlled for multiple covariates (e.g. demographics, childhood psychosocial characteristics, adult psychosocial characteristics).","Upenieks, L.; Schafer, M. H. Religious Attendance and Physical Health in Later Life: A Life Course Approach. J Health Soc Behav Dec 2020;61(4):486-502.",557,"Upenieks and Schafer 2020 - 557","a99593"
"f471673b-9633-4f9c-8842-ffe55e5bdfa5","Upenieks and Schafer 2020","no",NA,"Serious","","b",NA,NA,NA,NA,-0.62,NA,NA,NA,NA,NA,"<0.001",NA,"pg 495","",NA,NA,"Substance Use","Smoking","Frequency","Use (Frequency)",NA,NA,NA,NA,NA,"∆RSA","Increase of RSA - low/none to high",NA,NA,"Those with stably high religious attendance had lower cumulative smoking scores [β=-0.81, p<0.001] and drinking scores [β=-.026, p<0.001]. Those increasing from low/no to high religious attendance between adolescence and adulthood had lower smoking [β=-0.62, p<0.01] and drinking scores [β=-0.25, p<0.001] than stably low attenders. Those who progressed from moderate levels of attendance in adolescence to high levels by adulthood also had lower smoking [β=-0.72, p<0.001] and drinking scores [β=-0.25, p<0.001]. Those who experience a decline in religiosity had significantly higher cumulative smoking[ and drinking scores relative to the stably high attenders.",NA,"US Adolescents 14-18 from NLSY79","Prospective cohort study (21 years)","No control for baseline outcomes; controlled for multiple covariates (e.g. demographics, childhood psychosocial characteristics, adult psychosocial characteristics).","Upenieks, L.; Schafer, M. H. Religious Attendance and Physical Health in Later Life: A Life Course Approach. J Health Soc Behav Dec 2020;61(4):486-502.",558,"Upenieks and Schafer 2020 - 558","dec282"
